city,microdistrict,floor,total_floors,area,rooms,price
Almaty,Medeu,5,9,95,3,49358759
Almaty,Aksay-4,4,9,66,2,31423087
Almaty,Aksay-4,3,9,31,1,13742034
Almaty,Aksay-4,5,5,89,3,43989508
Almaty,Esentai,11,16,71,3,46177287
Almaty,Orbita-1,2,5,93,3,54381846
Almaty,Esentai,1,5,71,3,50334277
Almaty,Orbita-1,10,12,147,6,69917797
Almaty,Orbita-1,2,21,96,3,52825169
Almaty,Aksay-4,9,9,95,3,54410350
Almaty,Medeu,8,12,105,4,51071504
Almaty,Samal-1,4,5,95,3,70593629
Almaty,Samal-1,2,9,61,2,42776158
Almaty,Aksay-1,8,12,57,2,32924801
Almaty,Samal-2,7,12,125,4,85616480
Almaty,Orbita-1,15,16,98,3,60924804
Almaty,Aksay-1,6,16,84,3,44455416
Almaty,Aksay-4,8,16,73,3,33818740
Almaty,Orbita-1,7,9,77,3,44216221
Almaty,Esentai,12,12,125,4,80634057
Almaty,Medeu,10,12,89,3,51021164
Almaty,Aksay-1,2,9,70,3,38197158
Almaty,Aksay-1,6,16,59,2,31675996
Almaty,Esentai,4,5,90,3,67475659
Almaty,Esentai,5,5,119,4,81940830
Almaty,Samal-1,5,12,77,3,56003377
Almaty,Orbita-1,4,21,75,3,42670626
Almaty,Samal-1,3,9,72,3,47618752
Almaty,Aksay-1,1,5,52,2,27408278
Almaty,Esentai,6,21,92,3,62153010
Almaty,Aksay-1,3,5,92,3,42432209
Almaty,Samal-1,8,12,83,3,60331330
Almaty,Samal-1,11,12,103,4,70890140
Almaty,Esentai,9,12,104,4,65523607
Almaty,Samal-2,5,5,98,3,60932466
Almaty,Koktem-1,13,16,53,2,24414593
Almaty,Samal-1,9,9,61,2,42187352
Almaty,Esentai,4,12,79,3,53974712
Almaty,Esentai,17,21,84,3,57501321
Almaty,Samal-1,12,21,46,2,37240767
Almaty,Samal-2,5,9,119,4,79465137
Almaty,Orbita-1,9,12,84,3,44523730
Almaty,Aksay-4,1,21,123,4,56610179
Almaty,Samal-1,3,12,89,3,62380627
Almaty,Esentai,5,21,111,4,80928873
Almaty,Orbita-1,4,12,131,4,75931051
Almaty,Samal-2,3,12,81,3,49725804
Almaty,Samal-1,12,21,108,4,78028141
Almaty,Esentai,4,5,101,4,69242529
Almaty,Medeu,11,16,84,3,35864115
Almaty,Samal-2,12,16,74,3,55458866
Almaty,Samal-2,6,21,47,2,31668968
Almaty,Samal-1,9,12,87,3,61439716
Almaty,Aksay-1,5,9,117,4,63757214
Almaty,Medeu,21,21,61,2,32112935
Almaty,Aksay-4,7,21,52,2,26359003
Almaty,Medeu,1,21,216,6,111057812
Almaty,Aksay-4,1,5,104,4,43836206
Almaty,Orbita-1,5,5,85,3,46680853
Almaty,Koktem-1,4,5,44,1,23881209
Almaty,Koktem-1,7,12,78,3,43901072
Almaty,Aksay-1,7,9,114,4,51476409
Almaty,Samal-2,7,9,60,2,38608715
Almaty,Esentai,11,12,103,4,69296874
Almaty,Aksay-1,1,9,58,2,30169831
Almaty,Orbita-1,4,9,154,5,89946314
Almaty,Aksay-1,7,12,107,4,50336626
Almaty,Samal-1,1,21,59,2,40391513
Almaty,Aksay-4,11,16,111,4,63077779
Almaty,Samal-1,3,9,59,2,39344785
Almaty,Samal-2,1,21,65,2,46462943
Almaty,Koktem-1,1,9,109,4,54634431
Almaty,Samal-1,1,21,128,4,89656689
Almaty,Koktem-1,8,21,152,6,84243018
Almaty,Samal-2,2,5,58,2,42561681
Almaty,Esentai,5,16,105,4,64331544
Almaty,Esentai,5,21,184,5,122912075
Almaty,Orbita-1,9,16,80,3,50441171
Almaty,Aksay-1,9,16,109,4,51285073
Almaty,Esentai,4,9,72,3,46422985
Almaty,Esentai,4,5,71,3,43930898
Almaty,Aksay-4,5,9,48,2,20643437
Almaty,Aksay-4,5,5,44,1,22784249
Almaty,Koktem-1,4,12,121,4,68035267
Almaty,Esentai,3,5,69,2,42330593
Almaty,Medeu,1,5,89,3,50939051
Almaty,Samal-1,1,21,181,6,113358152
Almaty,Samal-2,1,21,47,2,29944533
Almaty,Aksay-1,1,5,162,5,76145218
Almaty,Orbita-1,9,16,75,3,34427595
Almaty,Aksay-4,12,21,169,6,80246635
Almaty,Medeu,7,9,78,3,36528224
Almaty,Samal-2,4,12,61,2,39790638
Almaty,Medeu,5,9,148,6,75253375
Almaty,Samal-2,6,16,74,3,44107812
Almaty,Medeu,4,12,86,3,44913871
Almaty,Samal-2,10,21,81,3,51788400
Almaty,Esentai,1,5,145,5,101593007
Almaty,Orbita-1,7,9,147,5,80266585
Almaty,Samal-1,15,16,86,3,64420653
Almaty,Medeu,4,5,79,3,40311671
Almaty,Aksay-1,1,5,77,3,39621791
Almaty,Aksay-4,8,16,128,4,70831230
Almaty,Samal-2,6,12,61,2,43387295
Almaty,Aksay-1,9,12,77,3,41589114
Almaty,Esentai,6,9,37,1,26885741
Almaty,Aksay-1,19,21,33,1,18859380
Almaty,Aksay-1,17,21,148,6,78811488
Almaty,Samal-2,5,9,109,4,78116865
Almaty,Koktem-1,1,21,190,6,97141157
Almaty,Koktem-1,10,12,74,3,36605854
Almaty,Aksay-1,1,9,94,3,41123526
Almaty,Medeu,5,9,62,2,31091234
Almaty,Orbita-1,1,21,172,5,100843909
Almaty,Samal-2,16,21,42,1,31598604
Almaty,Medeu,4,9,104,4,52490252
Almaty,Esentai,6,12,52,2,36962463
Almaty,Samal-2,3,16,88,3,64063077
Almaty,Orbita-1,6,9,80,3,42184830
Almaty,Koktem-1,9,12,65,2,34414473
Almaty,Aksay-4,20,21,123,4,55558136
Almaty,Orbita-1,4,12,90,3,59383004
Almaty,Medeu,4,5,123,4,52594281
Almaty,Samal-1,4,5,204,5,150594414
Almaty,Orbita-1,15,21,123,4,63138709
Almaty,Samal-2,11,12,63,2,45022798
Almaty,Koktem-1,2,9,41,1,20683835
Almaty,Samal-1,6,9,87,3,67616803
Almaty,Medeu,4,16,56,2,32325556
Almaty,Esentai,11,12,98,3,75343536
Almaty,Orbita-1,3,5,62,2,39658654
Almaty,Samal-2,9,21,40,1,29637097
Almaty,Samal-2,3,12,70,3,43758578
Almaty,Samal-1,9,21,61,2,42205038
Almaty,Samal-1,15,21,65,2,45108383
Almaty,Koktem-1,1,9,85,3,44833275
Almaty,Samal-1,5,5,152,5,96182970
Almaty,Medeu,9,12,77,3,33325159
Almaty,Esentai,3,16,109,4,71953962
Almaty,Medeu,16,21,129,4,63011429
Almaty,Samal-1,5,12,132,4,89136313
Almaty,Medeu,10,16,85,3,39941633
Almaty,Aksay-1,16,21,40,1,21015982
Almaty,Aksay-4,3,5,159,5,64577538
Almaty,Orbita-1,6,21,60,2,37671482
Almaty,Aksay-4,2,12,138,4,74188337
Almaty,Aksay-1,5,5,84,3,40632433
Almaty,Orbita-1,4,9,43,1,24294242
Almaty,Koktem-1,13,21,92,3,60621386
Almaty,Esentai,5,16,137,4,96091888
Almaty,Orbita-1,3,16,70,3,35914558
Almaty,Samal-2,2,9,73,3,52723530
Almaty,Medeu,17,21,87,3,46039891
Almaty,Esentai,18,21,84,3,61965305
Almaty,Esentai,17,21,51,2,35597774
Almaty,Medeu,4,12,72,3,37932506
Almaty,Koktem-1,1,12,178,5,79955987
Almaty,Samal-2,7,21,135,4,103880907
Almaty,Koktem-1,3,5,64,2,41956216
Almaty,Orbita-1,7,21,75,3,43075280
Almaty,Orbita-1,2,16,48,2,21753323
Almaty,Medeu,11,12,87,3,46502126
Almaty,Samal-2,4,12,91,3,65743989
Almaty,Koktem-1,1,21,66,2,35696424
Almaty,Medeu,1,16,135,4,75493221
Almaty,Aksay-4,13,16,72,3,42050756
Almaty,Samal-1,3,21,61,2,43112611
Almaty,Samal-1,1,9,60,2,44205807
Almaty,Aksay-4,2,12,62,2,33054807
Almaty,Orbita-1,9,9,185,5,110835155
Almaty,Samal-1,2,9,91,3,47983140
Almaty,Samal-1,4,12,82,3,58562830
Almaty,Orbita-1,5,12,209,5,112863514
Almaty,Aksay-4,5,21,55,2,25087563
Almaty,Orbita-1,1,16,96,3,54962379
Almaty,Aksay-1,2,5,135,4,64610919
Almaty,Samal-1,5,5,132,4,82261860
Almaty,Orbita-1,3,21,67,2,39364074
Almaty,Samal-1,13,16,78,3,54924177
Almaty,Koktem-1,5,5,70,3,34642055
Almaty,Samal-2,2,9,104,4,72949473
Almaty,Aksay-1,9,12,62,2,35043454
Almaty,Aksay-4,10,16,212,6,115205509
Almaty,Aksay-1,5,5,60,2,35079976
Almaty,Aksay-1,4,5,59,2,25240409
Almaty,Aksay-1,1,9,102,4,60796442
Almaty,Aksay-1,2,12,204,5,89659915
Almaty,Aksay-4,6,9,118,4,56144792
Almaty,Samal-2,5,9,74,3,45461402
Almaty,Orbita-1,6,9,107,4,66595710
Almaty,Esentai,1,9,105,4,71626134
Almaty,Medeu,3,12,98,3,46205278
Almaty,Medeu,2,5,70,3,39038652
Almaty,Esentai,3,21,108,4,73718489
Almaty,Samal-2,8,21,148,6,90627007
Almaty,Samal-2,12,16,179,5,116852536
Almaty,Samal-2,1,5,113,4,84723461
Almaty,Medeu,15,16,92,3,40978524
Almaty,Samal-1,19,21,81,3,65060091
Almaty,Aksay-1,3,12,118,4,53109525
Almaty,Medeu,2,5,120,4,64896041
Almaty,Orbita-1,3,16,113,4,60465562
Almaty,Aksay-1,12,16,82,3,49786328
Almaty,Medeu,1,12,84,3,49122036
Almaty,Medeu,9,12,165,5,80375199
Almaty,Medeu,2,12,112,4,53144937
Almaty,Koktem-1,9,16,91,3,43552294
Almaty,Esentai,9,16,81,3,61534127
Almaty,Esentai,5,9,183,6,121807685
Almaty,Esentai,1,9,35,1,25250819
Almaty,Medeu,1,5,118,4,57336409
Almaty,Medeu,1,21,60,2,31990939
Almaty,Aksay-4,3,16,124,4,57613874
Almaty,Esentai,10,12,82,3,51642617
Almaty,Samal-1,14,21,99,3,60613095
Almaty,Samal-1,13,16,94,3,67086822
Almaty,Esentai,3,9,54,2,40786704
Almaty,Aksay-1,10,21,129,4,68212374
Almaty,Samal-2,8,9,125,4,98814391
Almaty,Orbita-1,1,9,86,3,45751544
Almaty,Samal-2,3,5,92,3,61403477
Almaty,Medeu,18,21,83,3,31439402
Almaty,Samal-1,20,21,145,5,100400070
Almaty,Esentai,13,21,97,3,67598869
Almaty,Koktem-1,8,16,110,4,57543326
Almaty,Orbita-1,3,5,62,2,30707469
Almaty,Samal-1,4,5,141,5,107049310
Almaty,Samal-1,5,21,63,2,45393623
Almaty,Esentai,11,12,71,3,47284239
Almaty,Koktem-1,2,5,108,4,62746589
Almaty,Aksay-4,2,9,95,3,39926468
Almaty,Samal-2,4,5,44,1,30508463
Almaty,Esentai,10,12,117,4,76164253
Almaty,Koktem-1,4,5,118,4,66906302
Almaty,Samal-1,10,16,89,3,71065176
Almaty,Aksay-1,6,16,119,4,60385244
Almaty,Samal-2,5,16,37,1,25032110
Almaty,Samal-2,2,21,85,3,58088639
Almaty,Samal-2,9,16,62,2,45296196
Almaty,Aksay-4,2,5,97,3,53185297
Almaty,Aksay-1,1,5,46,2,24772768
Almaty,Orbita-1,15,21,90,3,50093051
Almaty,Aksay-4,11,21,108,4,58793841
Almaty,Aksay-1,4,12,93,3,38817071
Almaty,Orbita-1,5,5,34,1,17362428
Almaty,Koktem-1,3,9,167,5,100572963
Almaty,Orbita-1,4,16,149,6,82472159
Almaty,Samal-2,15,21,85,3,62682978
Almaty,Medeu,3,9,103,4,54318413
Almaty,Medeu,4,5,128,4,56562778
Almaty,Orbita-1,1,12,80,3,40463366
Almaty,Samal-1,4,5,110,4,77488355
Almaty,Esentai,3,12,160,6,118801773
Almaty,Koktem-1,5,5,78,3,40339166
Almaty,Medeu,3,9,112,4,62571453
Almaty,Aksay-1,3,5,85,3,42802970
Almaty,Aksay-1,7,16,145,5,72756442
Almaty,Esentai,5,9,82,3,67248307
Almaty,Orbita-1,7,21,111,4,67382380
Almaty,Medeu,1,21,67,2,39007724
Almaty,Aksay-4,5,5,67,2,30096415
Almaty,Medeu,3,5,77,3,41002842
Almaty,Aksay-4,6,12,106,4,61490063
Almaty,Koktem-1,3,12,136,4,75920480
Almaty,Esentai,5,5,62,2,48871232
Almaty,Aksay-4,1,9,58,2,27446175
Almaty,Orbita-1,5,12,144,6,73148450
Almaty,Aksay-4,19,21,221,5,95037269
Almaty,Orbita-1,21,21,88,3,47508325
Almaty,Samal-2,13,21,100,4,72039985
Almaty,Koktem-1,5,12,84,3,43859418
Almaty,Aksay-1,8,16,74,3,36764580
Almaty,Samal-2,4,5,114,4,79322656
Almaty,Aksay-1,15,21,154,6,72613317
Almaty,Orbita-1,4,12,65,2,37652999
Almaty,Samal-1,7,16,70,3,51608154
Almaty,Orbita-1,3,16,82,3,41785478
Almaty,Esentai,19,21,47,2,36002432
Almaty,Koktem-1,21,21,96,3,52472627
Almaty,Orbita-1,4,5,99,3,53768181
Almaty,Orbita-1,3,12,115,4,64334520
Almaty,Orbita-1,1,5,96,3,54034595
Almaty,Samal-2,6,12,66,2,49901574
Almaty,Aksay-4,16,21,71,3,37439271
Almaty,Aksay-4,19,21,73,3,29788464
Almaty,Koktem-1,5,16,81,3,39709060
Almaty,Samal-2,11,12,49,2,35989784
Almaty,Aksay-1,11,12,84,3,43742046
Almaty,Esentai,9,21,53,2,42165260
Almaty,Samal-2,3,12,84,3,58957780
Almaty,Aksay-4,9,9,115,4,51868914
Almaty,Orbita-1,10,12,214,5,104455315
Almaty,Samal-2,1,9,110,4,68039986
Almaty,Medeu,10,16,76,3,40129829
Almaty,Koktem-1,4,16,67,2,36533010
Almaty,Aksay-4,3,9,113,4,52637466
Almaty,Orbita-1,9,9,64,2,36761741
Almaty,Orbita-1,11,16,78,3,42741609
Almaty,Aksay-1,14,16,79,3,36101268
Almaty,Aksay-4,7,21,84,3,43030817
Almaty,Aksay-1,7,9,66,2,32806222
Almaty,Aksay-1,3,5,94,3,40820680
Almaty,Koktem-1,19,21,55,2,27537469
Almaty,Samal-1,10,16,88,3,62270712
Almaty,Samal-1,6,12,78,3,61845922
Almaty,Esentai,6,21,65,2,48270523
Almaty,Orbita-1,3,12,200,6,100658457
Almaty,Samal-1,8,21,45,2,26787515
Almaty,Medeu,19,21,48,2,27398703
Almaty,Aksay-1,11,16,74,3,39387891
Almaty,Esentai,8,9,212,6,162244251
Almaty,Samal-2,1,16,74,3,44527443
Almaty,Orbita-1,16,16,84,3,48737625
Almaty,Samal-1,1,16,55,2,43870914
Almaty,Samal-1,2,5,52,2,36749515
Almaty,Esentai,4,16,128,4,82536513
Almaty,Esentai,6,9,104,4,66635595
Almaty,Aksay-4,15,21,56,2,25922446
Almaty,Samal-1,8,16,114,4,85381356
Almaty,Medeu,7,9,63,2,25818185
Almaty,Medeu,13,16,56,2,28279966
Almaty,Esentai,5,16,64,2,40155142
Almaty,Samal-1,1,21,77,3,47993619
Almaty,Orbita-1,18,21,110,4,62862900
Almaty,Aksay-4,1,16,50,2,23642831
Almaty,Koktem-1,4,9,57,2,31423038
Almaty,Samal-2,10,12,52,2,42766326
Almaty,Samal-2,6,16,34,1,23793434
Almaty,Samal-1,6,21,55,2,36148487
Almaty,Orbita-1,9,16,162,5,85187205
Almaty,Esentai,6,9,122,4,77903082
Almaty,Aksay-4,4,21,135,4,64453217
Almaty,Esentai,7,16,68,2,48305834
Almaty,Orbita-1,14,16,51,2,30747426
Almaty,Aksay-4,4,5,40,1,19046897
Almaty,Samal-2,12,12,73,3,47679522
Almaty,Koktem-1,12,12,92,3,42029984
Almaty,Esentai,7,16,65,2,43416213
Almaty,Esentai,7,9,82,3,66236482
Almaty,Aksay-1,7,9,67,2,35373015
Almaty,Esentai,8,9,107,4,76396701
Almaty,Samal-1,5,5,52,2,35950601
Almaty,Koktem-1,1,16,109,4,63174531
Almaty,Orbita-1,1,12,75,3,40861813
Almaty,Aksay-4,5,9,119,4,63246291
Almaty,Samal-1,1,5,50,2,30399334
Almaty,Aksay-4,3,12,79,3,43579929
Almaty,Aksay-1,6,21,51,2,24644730
Almaty,Medeu,1,9,110,4,48567856
Almaty,Samal-1,16,16,51,2,32902968
Almaty,Samal-2,5,21,68,2,53258252
Almaty,Aksay-1,5,21,145,6,66364209
Almaty,Samal-2,13,16,72,3,51906862
Almaty,Samal-1,1,21,46,2,29234194
Almaty,Esentai,2,5,243,6,165125515
Almaty,Esentai,3,9,119,4,82347556
Almaty,Samal-1,1,5,41,1,29400599
Almaty,Orbita-1,2,12,151,5,82136291
Almaty,Aksay-1,4,12,82,3,4305480
Almaty,Aksay-1,17,21,101,4,40371840
Almaty,Aksay-1,2,16,85,3,39276394
Almaty,Medeu,17,21,75,3,36475754
Almaty,Medeu,13,16,42,1,19583873
Almaty,Aksay-4,4,9,73,3,36020912
Almaty,Esentai,14,16,97,3,54390781
Almaty,Orbita-1,4,9,64,2,34340701
Almaty,Samal-1,6,9,58,2,36061575
Almaty,Koktem-1,5,5,128,4,76278108
Almaty,Esentai,16,16,92,3,68798957
Almaty,Aksay-4,9,16,86,3,46557066
Almaty,Aksay-4,10,12,128,4,70776196
Almaty,Samal-1,10,16,190,6,127542376
Almaty,Aksay-4,3,9,70,3,32841091
Almaty,Samal-1,4,5,51,2,34756406
Almaty,Aksay-4,2,5,173,5,92863130
Almaty,Aksay-1,18,21,90,3,41148319
Almaty,Samal-2,13,21,45,2,28656823
Almaty,Esentai,3,21,101,4,73725149
Almaty,Medeu,4,21,80,3,33266471
Almaty,Medeu,11,16,56,2,28474398
Almaty,Esentai,12,21,51,2,3139727
Almaty,Esentai,6,9,147,6,93076221
Almaty,Koktem-1,4,21,76,3,40627765
Almaty,Samal-2,3,16,39,1,27138421
Almaty,Samal-2,12,16,170,5,110439740
Almaty,Samal-1,3,5,66,2,44042196
Almaty,Orbita-1,4,16,87,3,52977968
Almaty,Samal-2,2,9,116,4,82819753
Almaty,Koktem-1,2,16,81,3,45220240
Almaty,Samal-1,2,16,38,1,29096742
Almaty,Esentai,5,9,151,5,108064229
Almaty,Samal-1,5,9,97,3,64586319
Almaty,Koktem-1,3,12,88,3,46335824
Almaty,Aksay-4,5,16,143,5,87246039
Almaty,Medeu,6,12,129,4,52698552
Almaty,Orbita-1,8,16,55,2,35765328
Almaty,Samal-1,1,16,113,4,82194725
Almaty,Orbita-1,4,5,52,2,30740900
Almaty,Esentai,6,16,39,1,26229140
Almaty,Samal-1,4,9,208,6,133832888
Almaty,Samal-2,4,5,118,4,81879862
Almaty,Medeu,1,12,49,2,25390898
Almaty,Aksay-4,11,12,158,6,55383795
Almaty,Koktem-1,1,12,88,3,41983862
Almaty,Aksay-4,9,9,73,3,33016231
Almaty,Esentai,2,9,74,3,52828535
Almaty,Aksay-1,21,21,91,3,46743566
Almaty,Aksay-1,1,5,83,3,45002398
Almaty,Esentai,5,5,54,2,38802093
Almaty,Samal-2,2,5,108,4,68220973
Almaty,Orbita-1,7,16,164,5,89660847
Almaty,Medeu,2,21,87,3,41916966
Almaty,Medeu,1,5,50,2,25599644
Almaty,Aksay-4,7,9,70,3,34055168
Almaty,Samal-2,4,5,47,2,29954755
Almaty,Aksay-4,5,16,94,3,38971838
Almaty,Aksay-1,16,16,140,5,73548834
Almaty,Samal-2,2,21,49,2,33758079
Almaty,Aksay-4,5,5,70,3,33995045
Almaty,Orbita-1,2,9,135,4,62314940
Almaty,Aksay-1,21,21,97,3,40571736
Almaty,Samal-2,8,12,71,3,50201462
Almaty,Esentai,7,16,88,3,67708084
Almaty,Aksay-1,9,12,67,2,35527195
Almaty,Medeu,4,21,174,5,75555660
Almaty,Medeu,1,5,77,3,36466056
Almaty,Aksay-1,12,12,63,2,34775699
Almaty,Medeu,3,12,160,6,56265975
Almaty,Medeu,15,21,100,4,51248047
Almaty,Samal-1,3,5,60,2,43048845
Almaty,Orbita-1,8,16,106,4,55303990
Almaty,Koktem-1,11,16,51,2,28703003
Almaty,Koktem-1,5,16,66,2,36497525
Almaty,Orbita-1,12,12,62,2,32045007
Almaty,Samal-1,7,21,38,1,26769851
Almaty,Esentai,12,16,48,2,33844135
Almaty,Koktem-1,7,9,110,4,67809133
Almaty,Samal-1,4,16,199,5,143503227
Almaty,Koktem-1,15,21,77,3,42762750
Almaty,Aksay-4,10,21,45,2,23051727
Almaty,Medeu,14,16,46,2,2146255
Almaty,Aksay-1,4,9,125,4,62450170
Almaty,Medeu,3,5,64,2,27817285
Almaty,Medeu,7,9,103,4,49848156
Almaty,Samal-2,7,12,53,2,41227083
Almaty,Koktem-1,7,12,55,2,31520784
Almaty,Samal-1,11,21,36,1,25835315
Almaty,Medeu,6,16,105,4,41557258
Almaty,Koktem-1,4,16,53,2,26626726
Almaty,Orbita-1,19,21,204,6,103422232
Almaty,Aksay-1,3,5,139,4,84206283
Almaty,Orbita-1,15,21,57,2,31637945
Almaty,Aksay-1,8,12,110,4,55338777
Almaty,Medeu,6,16,56,2,28354085
Almaty,Koktem-1,15,16,144,5,77630753
Almaty,Aksay-1,10,16,102,4,57923052
Almaty,Samal-2,7,9,62,2,42254482
Almaty,Samal-2,7,16,91,3,61902536
Almaty,Samal-1,6,16,67,2,48598039
Almaty,Aksay-1,5,5,96,3,42491081
Almaty,Medeu,2,5,70,3,35374701
Almaty,Aksay-1,6,16,119,4,59921687
Almaty,Aksay-4,6,16,149,5,67888755
Almaty,Medeu,12,21,48,2,24343079
Almaty,Samal-1,14,16,47,2,31339065
Almaty,Medeu,12,12,98,3,49883494
Almaty,Koktem-1,5,21,81,3,39202104
Almaty,Samal-1,2,5,83,3,61579736
Almaty,Samal-1,4,5,174,6,119183011
Almaty,Aksay-4,5,9,188,5,81208151
Almaty,Esentai,4,5,148,5,110705212
Almaty,Esentai,3,9,75,3,51996758
Almaty,Samal-2,4,9,94,3,73689297
Almaty,Orbita-1,12,12,107,4,67561921
Almaty,Esentai,6,9,106,4,69320429
Almaty,Esentai,7,9,159,6,100607824
Almaty,Samal-2,16,21,81,3,56883166
Almaty,Orbita-1,4,5,94,3,50050073
Almaty,Esentai,8,9,109,4,79391547
Almaty,Aksay-1,13,16,188,6,102444579
Almaty,Orbita-1,9,16,59,2,35272274
Almaty,Samal-1,4,9,120,4,80826464
Almaty,Aksay-1,2,5,89,3,36786060
Almaty,Samal-1,8,9,56,2,39543226
Almaty,Esentai,1,9,140,5,97544296
Almaty,Orbita-1,3,9,84,3,39798582
Almaty,Koktem-1,7,16,88,3,43654543
Almaty,Samal-2,9,9,59,2,39819816
Almaty,Aksay-4,7,16,52,2,26063459
Almaty,Samal-2,5,16,88,3,60594160
Almaty,Aksay-1,5,5,55,2,30182173
Almaty,Samal-2,12,12,94,3,63416744
Almaty,Medeu,9,16,110,4,59528462
Almaty,Samal-1,5,12,161,6,118878448
Almaty,Samal-2,10,12,49,2,31852605
Almaty,Samal-1,3,9,76,3,57375352
Almaty,Samal-1,3,9,93,3,63281735
Almaty,Medeu,5,9,98,3,51782914
Almaty,Koktem-1,2,12,133,4,82553293
Almaty,Koktem-1,2,16,111,4,64402486
Almaty,Aksay-1,1,16,71,3,34620639
Almaty,Samal-1,21,21,81,3,49204941
Almaty,Medeu,6,16,113,4,47797600
Almaty,Orbita-1,8,9,72,3,39889304
Almaty,Aksay-1,1,12,102,4,48901394
Almaty,Esentai,5,9,81,3,62591358
Almaty,Aksay-1,10,16,37,1,20098014
Almaty,Aksay-4,13,16,125,4,57030449
Almaty,Samal-2,14,16,150,6,100485771
Almaty,Samal-1,5,5,54,2,36181882
Almaty,Aksay-1,14,21,96,3,42537320
Almaty,Medeu,2,5,39,1,16155399
Almaty,Aksay-1,7,16,94,3,44133299
Almaty,Orbita-1,3,16,47,2,24222543
Almaty,Aksay-1,15,16,126,4,59177788
Almaty,Aksay-1,7,21,84,3,45534419
Almaty,Samal-1,1,5,82,3,5721262
Almaty,Koktem-1,5,21,93,3,47388443
Almaty,Medeu,15,16,70,3,36042937
Almaty,Aksay-1,1,12,113,4,62061421
Almaty,Aksay-1,7,9,54,2,31816591
Almaty,Aksay-1,9,21,137,4,67824532
Almaty,Medeu,8,12,181,6,98612414
Almaty,Aksay-4,9,21,55,2,24979243
Almaty,Orbita-1,9,21,149,5,92761847
Almaty,Orbita-1,7,16,139,4,77383360
Almaty,Aksay-4,3,12,100,4,56073333
Almaty,Orbita-1,1,9,102,4,57382250
Almaty,Medeu,5,9,149,6,74271612
Almaty,Samal-1,16,16,92,3,68689917
Almaty,Aksay-4,5,12,44,1,21105209
Almaty,Orbita-1,3,5,107,4,68487651
Almaty,Samal-2,9,12,99,3,64602683
Almaty,Orbita-1,2,9,79,3,41235599
Almaty,Esentai,7,12,49,2,39036731
Almaty,Esentai,2,5,150,5,100097406
Almaty,Medeu,3,9,158,5,68449004
Almaty,Esentai,2,5,168,5,114931288
Almaty,Medeu,5,5,90,3,47298883
Almaty,Samal-1,4,12,61,2,39968585
Almaty,Samal-1,9,16,141,6,104865199
Almaty,Medeu,19,21,113,4,53345595
Almaty,Samal-2,7,16,203,5,137772782
Almaty,Samal-2,4,5,68,2,47437792
Almaty,Esentai,2,16,70,3,42868854
Almaty,Aksay-1,5,5,98,3,44885918
Almaty,Orbita-1,4,9,77,3,47236370
Almaty,Samal-1,18,21,46,2,32063843
Almaty,Aksay-1,2,21,72,3,32500251
Almaty,Esentai,9,9,42,1,28428087
Almaty,Aksay-4,4,5,241,6,123308167
Almaty,Koktem-1,16,16,47,2,27572148
Almaty,Aksay-1,3,21,49,2,25320802
Almaty,Aksay-4,10,21,248,5,132694026
Almaty,Samal-2,7,12,56,2,41036475
Almaty,Medeu,3,5,125,4,63803074
Almaty,Koktem-1,2,5,139,4,69389080
Almaty,Aksay-1,1,9,47,2,22999779
Almaty,Orbita-1,3,9,39,1,18581303
Almaty,Aksay-4,1,5,203,5,101884298
Almaty,Medeu,10,12,89,3,37806539
Almaty,Aksay-4,8,9,160,5,89489163
Almaty,Medeu,5,16,114,4,57076496
Almaty,Aksay-1,9,16,98,3,50676287
Almaty,Orbita-1,4,5,57,2,36342272
Almaty,Esentai,10,12,133,4,94394409
Almaty,Samal-1,4,5,122,4,81394651
Almaty,Aksay-1,4,9,65,2,38875295
Almaty,Orbita-1,13,16,97,3,56089227
Almaty,Esentai,3,5,96,3,75137362
Almaty,Esentai,5,5,59,2,43846029
Almaty,Samal-1,18,21,43,1,28868547
Almaty,Samal-2,14,16,67,2,42192714
Almaty,Samal-2,18,21,52,2,33363830
Almaty,Esentai,9,21,97,3,63949215
Almaty,Medeu,4,9,55,2,26324628
Almaty,Samal-2,8,16,75,3,51148224
Almaty,Orbita-1,2,5,79,3,46374346
Almaty,Medeu,5,5,57,2,26462112
Almaty,Esentai,2,12,51,2,33729274
Almaty,Orbita-1,8,16,79,3,41316943
Almaty,Orbita-1,2,5,108,4,66478766
Almaty,Orbita-1,9,9,102,4,46975869
Almaty,Samal-2,8,16,83,3,54856756
Almaty,Samal-1,8,12,70,3,51877147
Almaty,Samal-1,11,16,43,1,26724108
Almaty,Aksay-4,19,21,80,3,36630269
Almaty,Koktem-1,4,5,68,2,43213802
Almaty,Medeu,10,21,191,5,99279879
Almaty,Aksay-1,10,21,138,4,68552387
Almaty,Samal-2,6,9,100,4,59929683
Almaty,Esentai,15,21,54,2,38688975
Almaty,Koktem-1,10,12,58,2,30905401
Almaty,Samal-2,4,9,220,6,137726113
Almaty,Medeu,4,9,169,5,86124875
Almaty,Orbita-1,4,9,40,1,20807164
Almaty,Samal-1,3,16,97,3,66472739
Almaty,Orbita-1,8,12,84,3,41646176
Almaty,Orbita-1,13,21,129,4,72433956
Almaty,Orbita-1,2,16,66,2,39169699
Almaty,Samal-1,4,21,181,6,116997141
Almaty,Samal-2,17,21,38,1,25997034
